
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
27/10/2019 12:00,27/10/2019 12:00,0.643,0.699,0.067,10.389,,,,,,,,,,,,,
27/10/2019 13:00,27/10/2019 13:00,0.593,0.633,0.065,10.68,,,,,,,,,,,,,
27/10/2019 14:00,27/10/2019 14:00,0.484,0.495,0.062,10.549,,,,,,,,,,,,,
27/10/2019 15:00,27/10/2019 15:00,0.306,0.29,0.056,9.819,,,,,,,,,,,,,
27/10/2019 16:00,27/10/2019 16:00,0.067,0.061,0.025,7.243,,,,,,,,,,,,,
27/10/2019 17:00,27/10/2019 17:00,0,0,0,5.281,,,,,,,,,,,,,
27/10/2019 18:00,27/10/2019 18:00,0,0,0,4.431,,,,,,,,,,,,,
27/10/2019 19:00,27/10/2019 19:00,0,0,0,3.714,,,,,,,,,,,,,
27/10/2019 20:00,27/10/2019 20:00,0,0,0,3.119,,,,,,,,,,,,,
27/10/2019 21:00,27/10/2019 21:00,0,0,0,2.576,,,,,,,,,,,,,
27/10/2019 22:00,27/10/2019 22:00,0,0,0,2.067,,,,,,,,,,,,,
27/10/2019 23:00,27/10/2019 23:00,0,0,0,1.592,,,,,,,,,,,,,
28/10/2019 00:00,28/10/2019 00:00,0,0,0,1.256,,,,,,,,,,,,,
28/10/2019 01:00,28/10/2019 01:00,0,0,0,1.314,,,,,,,,,,,,,
28/10/2019 02:00,28/10/2019 02:00,0,0,0,2.031,,,,,,,,,,,,,
28/10/2019 03:00,28/10/2019 03:00,0,0,0,2.762,,,,,,,,,,,,,
28/10/2019 04:00,28/10/2019 04:00,0,0,0,2.911,,,,,,,,,,,,,
28/10/2019 05:00,28/10/2019 05:00,0,0,0,2.972,,,,,,,,,,,,,
28/10/2019 06:00,28/10/2019 06:00,0,0,0,2.979,,,,,,,,,,,,,
28/10/2019 07:00,28/10/2019 07:00,0.003,0.002,0.009,3.025,,,,,,,,,,,,,
28/10/2019 08:00,28/10/2019 08:00,0.048,0.011,0.054,3.42,,,,,,,,,,,,,
28/10/2019 09:00,28/10/2019 09:00,0.127,0.039,0.108,4.414,,,,,,,,,,,,,
28/10/2019 10:00,28/10/2019 10:00,0.299,0.176,0.154,6.012,,,,,,,,,,,,,
28/10/2019 11:00,28/10/2019 11:00,0.354,0.228,0.167,7.614,,,,,,,,,,,,,
28/10/2019 12:00,28/10/2019 12:00,0.294,0.155,0.175,8.411,,,,,,,,,,,,,
28/10/2019 13:00,28/10/2019 13:00,0.19,0.066,0.15,8.477,,,,,,,,,,,,,
28/10/2019 14:00,28/10/2019 14:00,0.117,0.03,0.109,8.22,,,,,,,,,,,,,
28/10/2019 15:00,28/10/2019 15:00,0.051,0.011,0.058,7.482,,,,,,,,,,,,,
28/10/2019 16:00,28/10/2019 16:00,0.008,0.003,0.015,6.31,,,,,,,,,,,,,
28/10/2019 17:00,28/10/2019 17:00,0,0,0,5.472,,,,,,,,,,,,,
28/10/2019 18:00,28/10/2019 18:00,0,0,0,5.127,,,,,,,,,,,,,
28/10/2019 19:00,28/10/2019 19:00,0,0,0,4.894,,,,,,,,,,,,,
28/10/2019 20:00,28/10/2019 20:00,0,0,0,4.693,,,,,,,,,,,,,
28/10/2019 21:00,28/10/2019 21:00,0,0,0,4.542,,,,,,,,,,,,,
28/10/2019 22:00,28/10/2019 22:00,0,0,0,4.421,,,,,,,,,,,,,
28/10/2019 23:00,28/10/2019 23:00,0,0,0,4.321,,,,,,,,,,,,,
29/10/2019 00:00,29/10/2019 00:00,0,0,0,4.173,,,,,,,,,,,,,
29/10/2019 01:00,29/10/2019 01:00,0,0,0,4.072,,,,,,,,,,,,,
29/10/2019 02:00,29/10/2019 02:00,0,0,0,3.75,,,,,,,,,,,,,
29/10/2019 03:00,29/10/2019 03:00,0,0,0,3.931,,,,,,,,,,,,,
29/10/2019 04:00,29/10/2019 04:00,0,0,0,3.805,,,,,,,,,,,,,
29/10/2019 05:00,29/10/2019 05:00,0,0,0,3.735,,,,,,,,,,,,,
29/10/2019 06:00,29/10/2019 06:00,0,0,0,3.74,,,,,,,,,,,,,
29/10/2019 07:00,29/10/2019 07:00,0.003,0.002,0.009,3.858,,,,,,,,,,,,,
29/10/2019 08:00,29/10/2019 08:00,0.051,0.014,0.054,4.497,,,,,,,,,,,,,
29/10/2019 09:00,29/10/2019 09:00,0.161,0.072,0.112,5.828,,,,,,,,,,,,,
29/10/2019 10:00,29/10/2019 10:00,0.328,0.228,0.139,7.772,,,,,,,,,,,,,
29/10/2019 11:00,29/10/2019 11:00,0.425,0.343,0.139,9.338,,,,,,,,,,,,,
29/10/2019 12:00,29/10/2019 12:00,0.427,0.345,0.141,10.121,,,,,,,,,,,,,
29/10/2019 13:00,29/10/2019 13:00,0.336,0.238,0.143,10.336,,,,,,,,,,,,,
29/10/2019 14:00,29/10/2019 14:00,0.185,0.093,0.119,10.115,,,,,,,,,,,,,
29/10/2019 15:00,29/10/2019 15:00,0.096,0.044,0.074,9.512,,,,,,,,,,,,,
29/10/2019 16:00,29/10/2019 16:00,0.016,0.01,0.019,8.121,,,,,,,,,,,,,
29/10/2019 17:00,29/10/2019 17:00,0,0,0,7.018,,,,,,,,,,,,,
29/10/2019 18:00,29/10/2019 18:00,0,0,0,6.422,,,,,,,,,,,,,
29/10/2019 19:00,29/10/2019 19:00,0,0,0,5.823,,,,,,,,,,,,,
29/10/2019 20:00,29/10/2019 20:00,0,0,0,5.345,,,,,,,,,,,,,
29/10/2019 21:00,29/10/2019 21:00,0,0,0,5.024,,,,,,,,,,,,,
29/10/2019 22:00,29/10/2019 22:00,0,0,0,4.843,,,,,,,,,,,,,
29/10/2019 23:00,29/10/2019 23:00,0,0,0,4.745,,,,,,,,,,,,,
30/10/2019 00:00,30/10/2019 00:00,0,0,0,4.541,,,,,,,,,,,,,
30/10/2019 01:00,30/10/2019 01:00,0,0,0,4.48,,,,,,,,,,,,,
30/10/2019 02:00,30/10/2019 02:00,0,0,0,4.437,,,,,,,,,,,,,
30/10/2019 03:00,30/10/2019 03:00,0,0,0,4.412,,,,,,,,,,,,,
30/10/2019 04:00,30/10/2019 04:00,0,0,0,4.519,,,,,,,,,,,,,
30/10/2019 05:00,30/10/2019 05:00,0,0,0,4.316,,,,,,,,,,,,,
30/10/2019 06:00,30/10/2019 06:00,0,0,0,4.067,,,,,,,,,,,,,
30/10/2019 07:00,30/10/2019 07:00,0.018,0.017,0.014,4.198,,,,,,,,,,,,,
30/10/2019 08:00,30/10/2019 08:00,0.201,0.167,0.058,5.281,,,,,,,,,,,,,
30/10/2019 09:00,30/10/2019 09:00,0.404,0.38,0.071,6.938,,,,,,,,,,,,,
30/10/2019 10:00,30/10/2019 10:00,0.514,0.507,0.083,9.032,,,,,,,,,,,,,
30/10/2019 11:00,30/10/2019 11:00,0.511,0.483,0.107,10.016,,,,,,,,,,,,,
30/10/2019 12:00,30/10/2019 12:00,0.386,0.297,0.142,10.322,,,,,,,,,,,,,
30/10/2019 13:00,30/10/2019 13:00,0.249,0.14,0.143,10.241,,,,,,,,,,,,,
30/10/2019 14:00,30/10/2019 14:00,0.169,0.081,0.115,9.922,,,,,,,,,,,,,
30/10/2019 15:00,30/10/2019 15:00,0.067,0.024,0.062,9.02,,,,,,,,,,,,,
30/10/2019 16:00,30/10/2019 16:00,0.008,0.004,0.014,7.608,,,,,,,,,,,,,
30/10/2019 17:00,30/10/2019 17:00,0,0,0,6.613,,,,,,,,,,,,,
30/10/2019 18:00,30/10/2019 18:00,0,0,0,5.955,,,,,,,,,,,,,
30/10/2019 19:00,30/10/2019 19:00,0,0,0,5.224,,,,,,,,,,,,,
30/10/2019 20:00,30/10/2019 20:00,0,0,0,4.753,,,,,,,,,,,,,
30/10/2019 21:00,30/10/2019 21:00,0,0,0,4.577,,,,,,,,,,,,,
30/10/2019 22:00,30/10/2019 22:00,0,0,0,4.539,,,,,,,,,,,,,
30/10/2019 23:00,30/10/2019 23:00,0,0,0,4.59,,,,,,,,,,,,,
31/10/2019 00:00,31/10/2019 00:00,0,0,0,4.56,,,,,,,,,,,,,
31/10/2019 01:00,31/10/2019 01:00,0,0,0,4.598,,,,,,,,,,,,,
31/10/2019 02:00,31/10/2019 02:00,0,0,0,4.631,,,,,,,,,,,,,
31/10/2019 03:00,31/10/2019 03:00,0,0,0,4.604,,,,,,,,,,,,,
31/10/2019 04:00,31/10/2019 04:00,0,0,0,4.578,,,,,,,,,,,,,
31/10/2019 05:00,31/10/2019 05:00,0,0,0,4.482,,,,,,,,,,,,,
31/10/2019 06:00,31/10/2019 06:00,0,0,0,4.348,,,,,,,,,,,,,
31/10/2019 07:00,31/10/2019 07:00,0.003,0.003,0.009,4.216,,,,,,,,,,,,,
31/10/2019 08:00,31/10/2019 08:00,0.052,0.016,0.053,4.972,,,,,,,,,,,,,
31/10/2019 09:00,31/10/2019 09:00,0.153,0.066,0.11,6.256,,,,,,,,,,,,,
31/10/2019 10:00,31/10/2019 10:00,0.264,0.151,0.144,7.841,,,,,,,,,,,,,
31/10/2019 11:00,31/10/2019 11:00,0.323,0.205,0.158,9.035,,,,,,,,,,,,,
31/10/2019 12:00,31/10/2019 12:00,0.33,0.213,0.159,9.765,,,,,,,,,,,,,
31/10/2019 13:00,31/10/2019 13:00,0.303,0.196,0.147,10.165,,,,,,,,,,,,,
31/10/2019 14:00,31/10/2019 14:00,0.179,0.087,0.118,10.021,,,,,,,,,,,,,
31/10/2019 15:00,31/10/2019 15:00,0.06,0.019,0.06,9.33,,,,,,,,,,,,,
31/10/2019 16:00,31/10/2019 16:00,0.004,0.002,0.01,8.083,,,,,,,,,,,,,
31/10/2019 17:00,31/10/2019 17:00,0,0,0,7.545,,,,,,,,,,,,,
31/10/2019 18:00,31/10/2019 18:00,0,0,0,7.375,,,,,,,,,,,,,
31/10/2019 19:00,31/10/2019 19:00,0,0,0,7.096,,,,,,,,,,,,,
31/10/2019 20:00,31/10/2019 20:00,0,0,0,6.864,,,,,,,,,,,,,
31/10/2019 21:00,31/10/2019 21:00,0,0,0,6.916,,,,,,,,,,,,,
31/10/2019 22:00,31/10/2019 22:00,0,0,0,7.207,,,,,,,,,,,,,
31/10/2019 23:00,31/10/2019 23:00,0,0,0,7.55,,,,,,,,,,,,,
01/11/2019 00:00,01/11/2019 00:00,0,0,0,8.023,,,,,,,,,,,,,
01/11/2019 01:00,01/11/2019 01:00,0,0,0,8.608,,,,,,,,,,,,,
01/11/2019 02:00,01/11/2019 02:00,0,0,0,9.29,,,,,,,,,,,,,
01/11/2019 03:00,01/11/2019 03:00,0,0,0,9.762,,,,,,,,,,,,,
01/11/2019 04:00,01/11/2019 04:00,0,0,0,10.07,,,,,,,,,,,,,
01/11/2019 05:00,01/11/2019 05:00,0,0,0,10.245,,,,,,,,,,,,,
01/11/2019 06:00,01/11/2019 06:00,0,0,0,10.765,,,,,,,,,,,,,
01/11/2019 07:00,01/11/2019 07:00,0,0,0.002,11.166,,,,,,,,,,,,,
01/11/2019 08:00,01/11/2019 08:00,0.01,0.001,0.02,11.461,,,,,,,,,,,,,
01/11/2019 09:00,01/11/2019 09:00,0.031,0.002,0.045,11.989,,,,,,,,,,,,,
01/11/2019 10:00,01/11/2019 10:00,0.083,0.01,0.095,12.719,,,,,,,,,,,,,
01/11/2019 11:00,01/11/2019 11:00,0.134,0.026,0.136,13.466,,,,,,,,,,,,,
01/11/2019 12:00,01/11/2019 12:00,0.15,0.034,0.144,13.983,,,,,,,,,,,,,
01/11/2019 13:00,01/11/2019 13:00,0.152,0.041,0.14,14.081,,,,,,,,,,,,,
01/11/2019 14:00,01/11/2019 14:00,0.109,0.028,0.105,13.719,,,,,,,,,,,,,
01/11/2019 15:00,01/11/2019 15:00,0.052,0.013,0.058,13.066,,,,,,,,,,,,,
01/11/2019 16:00,01/11/2019 16:00,0.006,0.003,0.012,12.23,,,,,,,,,,,,,
01/11/2019 17:00,01/11/2019 17:00,0,0,0,11.755,,,,,,,,,,,,,
01/11/2019 18:00,01/11/2019 18:00,0,0,0,11.905,,,,,,,,,,,,,
01/11/2019 19:00,01/11/2019 19:00,0,0,0,12.341,,,,,,,,,,,,,
01/11/2019 20:00,01/11/2019 20:00,0,0,0,12.801,,,,,,,,,,,,,
01/11/2019 21:00,01/11/2019 21:00,0,0,0,12.793,,,,,,,,,,,,,
01/11/2019 22:00,01/11/2019 22:00,0,0,0,12.639,,,,,,,,,,,,,
01/11/2019 23:00,01/11/2019 23:00,0,0,0,12.129,,,,,,,,,,,,,
02/11/2019 00:00,02/11/2019 00:00,0,0,0,11.161,,,,,,,,,,,,,
02/11/2019 01:00,02/11/2019 01:00,0,0,0,10.246,,,,,,,,,,,,,
02/11/2019 02:00,02/11/2019 02:00,0,0,0,9.59,,,,,,,,,,,,,
02/11/2019 03:00,02/11/2019 03:00,0,0,0,9.102,,,,,,,,,,,,,
02/11/2019 04:00,02/11/2019 04:00,0,0,0,8.564,,,,,,,,,,,,,
02/11/2019 05:00,02/11/2019 05:00,0,0,0,7.955,,,,,,,,,,,,,
02/11/2019 06:00,02/11/2019 06:00,0,0,0,7.718,,,,,,,,,,,,,
02/11/2019 07:00,02/11/2019 07:00,0.001,0.001,0.006,8.037,,,,,,,,,,,,,
02/11/2019 08:00,02/11/2019 08:00,0.014,0.002,0.025,8.488,,,,,,,,,,,,,
02/11/2019 09:00,02/11/2019 09:00,0.041,0.003,0.055,8.858,,,,,,,,,,,,,
02/11/2019 10:00,02/11/2019 10:00,0.022,0.001,0.035,9.326,,,,,,,,,,,,,
02/11/2019 11:00,02/11/2019 11:00,0.037,0.002,0.052,10.237,,,,,,,,,,,,,
02/11/2019 12:00,02/11/2019 12:00,0.154,0.033,0.148,11.189,,,,,,,,,,,,,
02/11/2019 13:00,02/11/2019 13:00,0.2,0.073,0.157,11.271,,,,,,,,,,,,,
02/11/2019 14:00,02/11/2019 14:00,0.066,0.01,0.077,10.494,,,,,,,,,,,,,
02/11/2019 15:00,02/11/2019 15:00,0.029,0.004,0.04,9.747,,,,,,,,,,,,,
02/11/2019 16:00,02/11/2019 16:00,0.001,0.001,0.007,9.26,,,,,,,,,,,,,
02/11/2019 17:00,02/11/2019 17:00,0,0,0,8.875,,,,,,,,,,,,,
02/11/2019 18:00,02/11/2019 18:00,0,0,0,8.495,,,,,,,,,,,,,
02/11/2019 19:00,02/11/2019 19:00,0,0,0,8.061,,,,,,,,,,,,,
02/11/2019 20:00,02/11/2019 20:00,0,0,0,7.697,,,,,,,,,,,,,
02/11/2019 21:00,02/11/2019 21:00,0,0,0,7.457,,,,,,,,,,,,,
02/11/2019 22:00,02/11/2019 22:00,0,0,0,7.282,,,,,,,,,,,,,
02/11/2019 23:00,02/11/2019 23:00,0,0,0,7.073,,,,,,,,,,,,,
03/11/2019 00:00,03/11/2019 00:00,0,0,0,6.691,,,,,,,,,,,,,
03/11/2019 01:00,03/11/2019 01:00,0,0,0,6.201,,,,,,,,,,,,,
03/11/2019 02:00,03/11/2019 02:00,0,0,0,5.799,,,,,,,,,,,,,
03/11/2019 03:00,03/11/2019 03:00,0,0,0,5.457,,,,,,,,,,,,,
03/11/2019 04:00,03/11/2019 04:00,0,0,0,5.308,,,,,,,,,,,,,
03/11/2019 05:00,03/11/2019 05:00,0,0,0,5.199,,,,,,,,,,,,,
03/11/2019 06:00,03/11/2019 06:00,0,0,0,5.196,,,,,,,,,,,,,
03/11/2019 07:00,03/11/2019 07:00,0.001,0.001,0.005,5.399,,,,,,,,,,,,,
03/11/2019 08:00,03/11/2019 08:00,0.036,0.008,0.043,6.164,,,,,,,,,,,,,
03/11/2019 09:00,03/11/2019 09:00,0.101,0.027,0.095,7.221,,,,,,,,,,,,,
03/11/2019 10:00,03/11/2019 10:00,0.129,0.031,0.121,8.457,,,,,,,,,,,,,
03/11/2019 11:00,03/11/2019 11:00,0.146,0.034,0.136,9.237,,,,,,,,,,,,,
03/11/2019 12:00,03/11/2019 12:00,0.168,0.046,0.148,9.772,,,,,,,,,,,,,
03/11/2019 13:00,03/11/2019 13:00,0.128,0.03,0.122,9.983,,,,,,,,,,,,,
03/11/2019 14:00,03/11/2019 14:00,0.109,0.03,0.101,9.998,,,,,,,,,,,,,
03/11/2019 15:00,03/11/2019 15:00,0.053,0.016,0.056,9.558,,,,,,,,,,,,,
03/11/2019 16:00,03/11/2019 16:00,0.006,0.004,0.012,7.94,,,,,,,,,,,,,
03/11/2019 17:00,03/11/2019 17:00,0,0,0,6.804,,,,,,,,,,,,,
03/11/2019 18:00,03/11/2019 18:00,0,0,0,6.638,,,,,,,,,,,,,
03/11/2019 19:00,03/11/2019 19:00,0,0,0,6.587,,,,,,,,,,,,,
03/11/2019 20:00,03/11/2019 20:00,0,0,0,6.794,,,,,,,,,,,,,
03/11/2019 21:00,03/11/2019 21:00,0,0,0,7.079,,,,,,,,,,,,,
03/11/2019 22:00,03/11/2019 22:00,0,0,0,7.109,,,,,,,,,,,,,
03/11/2019 23:00,03/11/2019 23:00,0,0,0,6.931,,,,,,,,,,,,,
04/11/2019 00:00,04/11/2019 00:00,0,0,0,6.643,,,,,,,,,,,,,
04/11/2019 01:00,04/11/2019 01:00,0,0,0,6.451,,,,,,,,,,,,,
04/11/2019 02:00,04/11/2019 02:00,0,0,0,6.498,,,,,,,,,,,,,
04/11/2019 03:00,04/11/2019 03:00,0,0,0,6.538,,,,,,,,,,,,,
04/11/2019 04:00,04/11/2019 04:00,0,0,0,6.692,,,,,,,,,,,,,
04/11/2019 05:00,04/11/2019 05:00,0,0,0,6.576,,,,,,,,,,,,,
04/11/2019 06:00,04/11/2019 06:00,0,0,0,6.41,,,,,,,,,,,,,
04/11/2019 07:00,04/11/2019 07:00,0.001,0.002,0.006,6.09,,,,,,,,,,,,,
04/11/2019 08:00,04/11/2019 08:00,0.036,0.009,0.043,6.534,,,,,,,,,,,,,
04/11/2019 09:00,04/11/2019 09:00,0.106,0.032,0.095,7.306,,,,,,,,,,,,,
04/11/2019 10:00,04/11/2019 10:00,0.147,0.044,0.127,8.348,,,,,,,,,,,,,
04/11/2019 11:00,04/11/2019 11:00,0.163,0.047,0.142,9.336,,,,,,,,,,,,,
04/11/2019 12:00,04/11/2019 12:00,0.175,0.055,0.147,9.995,,,,,,,,,,,,,
04/11/2019 13:00,04/11/2019 13:00,0.176,0.064,0.139,10.33,,,,,,,,,,,,,
04/11/2019 14:00,04/11/2019 14:00,0.111,0.035,0.1,10.261,,,,,,,,,,,,,
04/11/2019 15:00,04/11/2019 15:00,0.063,0.023,0.059,9.568,,,,,,,,,,,,,
04/11/2019 16:00,04/11/2019 16:00,0.005,0.003,0.01,7.79,,,,,,,,,,,,,
04/11/2019 17:00,04/11/2019 17:00,0,0,0,6.833,,,,,,,,,,,,,
04/11/2019 18:00,04/11/2019 18:00,0,0,0,6.392,,,,,,,,,,,,,
04/11/2019 19:00,04/11/2019 19:00,0,0,0,6.146,,,,,,,,,,,,,
04/11/2019 20:00,04/11/2019 20:00,0,0,0,6.176,,,,,,,,,,,,,
04/11/2019 21:00,04/11/2019 21:00,0,0,0,6.539,,,,,,,,,,,,,
04/11/2019 22:00,04/11/2019 22:00,0,0,0,6.888,,,,,,,,,,,,,
04/11/2019 23:00,04/11/2019 23:00,0,0,0,6.876,,,,,,,,,,,,,
05/11/2019 00:00,05/11/2019 00:00,0,0,0,6.88,,,,,,,,,,,,,
05/11/2019 01:00,05/11/2019 01:00,0,0,0,6.917,,,,,,,,,,,,,
05/11/2019 02:00,05/11/2019 02:00,0,0,0,6.941,,,,,,,,,,,,,
05/11/2019 03:00,05/11/2019 03:00,0,0,0,6.962,,,,,,,,,,,,,
05/11/2019 04:00,05/11/2019 04:00,0,0,0,6.916,,,,,,,,,,,,,
05/11/2019 05:00,05/11/2019 05:00,0,0,0,6.929,,,,,,,,,,,,,
05/11/2019 06:00,05/11/2019 06:00,0,0,0,6.998,,,,,,,,,,,,,
05/11/2019 07:00,05/11/2019 07:00,0,0,0.003,7.103,,,,,,,,,,,,,
05/11/2019 08:00,05/11/2019 08:00,0.018,0.003,0.028,7.567,,,,,,,,,,,,,
05/11/2019 09:00,05/11/2019 09:00,0.05,0.006,0.062,8.296,,,,,,,,,,,,,
05/11/2019 10:00,05/11/2019 10:00,0.073,0.009,0.084,8.991,,,,,,,,,,,,,
05/11/2019 11:00,05/11/2019 11:00,0.095,0.013,0.103,9.552,,,,,,,,,,,,,
05/11/2019 12:00,05/11/2019 12:00,0.157,0.039,0.144,10.166,,,,,,,,,,,,,
05/11/2019 13:00,05/11/2019 13:00,0.131,0.032,0.124,10.479,,,,,,,,,,,,,
05/11/2019 14:00,05/11/2019 14:00,0.109,0.031,0.1,10.412,,,,,,,,,,,,,
05/11/2019 15:00,05/11/2019 15:00,0.057,0.019,0.057,9.863,,,,,,,,,,,,,
05/11/2019 16:00,05/11/2019 16:00,0.004,0.003,0.009,8.921,,,,,,,,,,,,,
05/11/2019 17:00,05/11/2019 17:00,0,0,0,8.181,,,,,,,,,,,,,
05/11/2019 18:00,05/11/2019 18:00,0,0,0,7.628,,,,,,,,,,,,,
05/11/2019 19:00,05/11/2019 19:00,0,0,0,7.154,,,,,,,,,,,,,
05/11/2019 20:00,05/11/2019 20:00,0,0,0,6.781,,,,,,,,,,,,,
05/11/2019 21:00,05/11/2019 21:00,0,0,0,6.423,,,,,,,,,,,,,
05/11/2019 22:00,05/11/2019 22:00,0,0,0,5.937,,,,,,,,,,,,,
05/11/2019 23:00,05/11/2019 23:00,0,0,0,5.389,,,,,,,,,,,,,
06/11/2019 00:00,06/11/2019 00:00,0,0,0,4.878,,,,,,,,,,,,,
06/11/2019 01:00,06/11/2019 01:00,0,0,0,4.458,,,,,,,,,,,,,
06/11/2019 02:00,06/11/2019 02:00,0,0,0,4.046,,,,,,,,,,,,,
06/11/2019 03:00,06/11/2019 03:00,0,0,0,3.681,,,,,,,,,,,,,
06/11/2019 04:00,06/11/2019 04:00,0,0,0,3.376,,,,,,,,,,,,,
06/11/2019 05:00,06/11/2019 05:00,0,0,0,3.141,,,,,,,,,,,,,
06/11/2019 06:00,06/11/2019 06:00,0,0,0,2.994,,,,,,,,,,,,,
06/11/2019 07:00,06/11/2019 07:00,0,0,0.003,3,,,,,,,,,,,,,
06/11/2019 08:00,06/11/2019 08:00,0.01,0.001,0.02,3.254,,,,,,,,,,,,,
06/11/2019 09:00,06/11/2019 09:00,0.024,0.002,0.036,3.737,,,,,,,,,,,,,
06/11/2019 10:00,06/11/2019 10:00,0.044,0.003,0.057,4.438,,,,,,,,,,,,,
06/11/2019 11:00,06/11/2019 11:00,0.063,0.005,0.076,5.129,,,,,,,,,,,,,
06/11/2019 12:00,06/11/2019 12:00,0.092,0.01,0.101,5.796,,,,,,,,,,,,,
06/11/2019 13:00,06/11/2019 13:00,0.095,0.013,0.101,6.367,,,,,,,,,,,,,
06/11/2019 14:00,06/11/2019 14:00,0.074,0.012,0.081,6.683,,,,,,,,,,,,,
06/11/2019 15:00,06/11/2019 15:00,0.039,0.009,0.046,6.509,,,,,,,,,,,,,
06/11/2019 16:00,06/11/2019 16:00,0.001,0.001,0.006,5.866,,,,,,,,,,,,,
06/11/2019 17:00,06/11/2019 17:00,0,0,0,5.474,,,,,,,,,,,,,
06/11/2019 18:00,06/11/2019 18:00,0,0,0,5.401,,,,,,,,,,,,,
06/11/2019 19:00,06/11/2019 19:00,0,0,0,5.363,,,,,,,,,,,,,
06/11/2019 20:00,06/11/2019 20:00,0,0,0,5.409,,,,,,,,,,,,,
06/11/2019 21:00,06/11/2019 21:00,0,0,0,5.854,,,,,,,,,,,,,
06/11/2019 22:00,06/11/2019 22:00,0,0,0,6.172,,,,,,,,,,,,,
06/11/2019 23:00,06/11/2019 23:00,0,0,0,6.356,,,,,,,,,,,,,
07/11/2019 00:00,07/11/2019 00:00,0,0,0,6.234,,,,,,,,,,,,,
07/11/2019 01:00,07/11/2019 01:00,0,0,0,6.033,,,,,,,,,,,,,
07/11/2019 02:00,07/11/2019 02:00,0,0,0,5.897,,,,,,,,,,,,,
07/11/2019 03:00,07/11/2019 03:00,0,0,0,5.842,,,,,,,,,,,,,
07/11/2019 04:00,07/11/2019 04:00,0,0,0,5.58,,,,,,,,,,,,,
07/11/2019 05:00,07/11/2019 05:00,0,0,0,5.015,,,,,,,,,,,,,
07/11/2019 06:00,07/11/2019 06:00,0,0,0,4.451,,,,,,,,,,,,,
07/11/2019 07:00,07/11/2019 07:00,0,0.001,0.004,4.174,,,,,,,,,,,,,
07/11/2019 08:00,07/11/2019 08:00,0.034,0.01,0.039,4.567,,,,,,,,,,,,,
07/11/2019 09:00,07/11/2019 09:00,0.093,0.029,0.083,5.292,,,,,,,,,,,,,
07/11/2019 10:00,07/11/2019 10:00,0.221,0.117,0.13,6.257,,,,,,,,,,,,,
07/11/2019 11:00,07/11/2019 11:00,0.395,0.31,0.132,7.282,,,,,,,,,,,,,
07/11/2019 12:00,07/11/2019 12:00,0.357,0.262,0.138,7.885,,,,,,,,,,,,,
07/11/2019 13:00,07/11/2019 13:00,0.296,0.201,0.13,8.075,,,,,,,,,,,,,
07/11/2019 14:00,07/11/2019 14:00,0.203,0.125,0.106,7.917,,,,,,,,,,,,,
07/11/2019 15:00,07/11/2019 15:00,0.074,0.037,0.056,7.117,,,,,,,,,,,,,
07/11/2019 16:00,07/11/2019 16:00,0.005,0.004,0.009,5.222,,,,,,,,,,,,,
07/11/2019 17:00,07/11/2019 17:00,0,0,0,4.211,,,,,,,,,,,,,
07/11/2019 18:00,07/11/2019 18:00,0,0,0,3.621,,,,,,,,,,,,,
07/11/2019 19:00,07/11/2019 19:00,0,0,0,3.136,,,,,,,,,,,,,
07/11/2019 20:00,07/11/2019 20:00,0,0,0,2.953,,,,,,,,,,,,,
07/11/2019 21:00,07/11/2019 21:00,0,0,0,2.981,,,,,,,,,,,,,
07/11/2019 22:00,07/11/2019 22:00,0,0,0,3.079,,,,,,,,,,,,,
07/11/2019 23:00,07/11/2019 23:00,0,0,0,2.87,,,,,,,,,,,,,
08/11/2019 00:00,08/11/2019 00:00,0,0,0,2.555,,,,,,,,,,,,,
08/11/2019 01:00,08/11/2019 01:00,0,0,0,2.362,,,,,,,,,,,,,
08/11/2019 02:00,08/11/2019 02:00,0,0,0,2.656,,,,,,,,,,,,,
08/11/2019 03:00,08/11/2019 03:00,0,0,0,3.053,,,,,,,,,,,,,
08/11/2019 04:00,08/11/2019 04:00,0,0,0,3.225,,,,,,,,,,,,,
08/11/2019 05:00,08/11/2019 05:00,0,0,0,3.376,,,,,,,,,,,,,
08/11/2019 06:00,08/11/2019 06:00,0,0,0,3.58,,,,,,,,,,,,,
08/11/2019 07:00,08/11/2019 07:00,0,0,0.002,3.993,,,,,,,,,,,,,
08/11/2019 08:00,08/11/2019 08:00,0.012,0.002,0.021,4.6,,,,,,,,,,,,,
08/11/2019 09:00,08/11/2019 09:00,0.053,0.008,0.062,5.228,,,,,,,,,,,,,
08/11/2019 10:00,08/11/2019 10:00,0.107,0.023,0.104,5.826,,,,,,,,,,,,,
08/11/2019 11:00,08/11/2019 11:00,0.195,0.075,0.145,6.562,,,,,,,,,,,,,
08/11/2019 12:00,08/11/2019 12:00,0.307,0.191,0.151,7.25,,,,,,,,,,,,,
08/11/2019 13:00,08/11/2019 13:00,0.304,0.205,0.133,7.48,,,,,,,,,,,,,
08/11/2019 14:00,08/11/2019 14:00,0.212,0.131,0.108,7.239,,,,,,,,,,,,,
08/11/2019 15:00,08/11/2019 15:00,0.058,0.024,0.052,6.573,,,,,,,,,,,,,
08/11/2019 16:00,08/11/2019 16:00,0.002,0.002,0.007,5.512,,,,,,,,,,,,,
